1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
ШтрихКод;ЛокальныйКод;Внешний код;Наименование;Полное наименование;ЕдиницаИзмерения;Группа;Группа2;Группа3;Группа4;Группа5;НДС;ЦенаПродажи;Страна;Поставщик;ЦенаЗакупки;Остаток;Производитель;ИНН Производителя;КПП Производителя;Импортер;ИНН Импортера;КПП Ипортера;Табак;Алкоголь;Крепость;Объем;АлкоКод;Вид алкогольной продукции
4607065373122;5551;eec2fcfb-87ff-11e0-acd3-0025222dc009;Коркунов шоколад в ассорт. 90 гр;Коркунов шоколад в ассорт. 90 гр;шт;Шоколад;Кондитерские изделия;;;;;137;;;;3;;;;;;;;;;;;;
4665297620018;5560;b6c039ae-8be5-11e0-acd8-0025222dc009;Гречка Ларица 750 гр;Гречка Ларица 750 гр;шт;Лапша, карт. пюре;Бакалея;;;;;28;;;;5;;;;;;;;;;;;;
4670001496971;5567;3b25259e-8cca-11e0-acd9-0025222dc009;Лосиный Берег пиво 0,5 л 4,5%;Лосиный Берег пиво 0,5 л 4,5%;шт;Пиво;Слабоалкогольная продукция;;;;;45;;;;18;;;;;;;;;;;;;
4670001499248;5567;3b25259e-8cca-11e0-acd9-0025222dc009;Лосиный Берег пиво 0,5 л 4,5%;Лосиный Берег пиво 0,5 л 4,5%;шт;Пиво;Слабоалкогольная продукция;;;;;45;;;;18;;;;;;;;;;;;;
4630005551076;5575;4c6dc27d-9093-11e0-acdf-0025222dc009;Колбаса Сливочная вареная /Даурия/450 гр;Колбаса Сливочная вареная /Даурия/450 гр;шт;Колбасные изделия ;;;;;;120;;;;1;;;;;;;;;;;;;
4630005553759;5575;4c6dc27d-9093-11e0-acdf-0025222dc009;Колбаса Сливочная вареная /Даурия/450 гр;Колбаса Сливочная вареная /Даурия/450 гр;шт;Колбасные изделия ;;;;;;120;;;;1;;;;;;;;;;;;;
46494542;5579;4c6dc289-9093-11e0-acdf-0025222dc009;Сэвен-Ап напиток б/а сильногаз. 0,33 л ж/б;Сэвен-Ап напиток б/а сильногаз. 0,33 л ж/б;шт;Напитки, мин. вода;Безалкогольная продукция;;;;;39;;;;5;;;;;;;;;;;;;
4600494505713;5580;4c6dc28b-9093-11e0-acdf-0025222dc009;Миринда напиток б/а сильногаз. 0,33 л ж/б;Миринда напиток б/а сильногаз. 0,33 л ж/б;шт;Напитки, мин. вода;Безалкогольная продукция;;;;;41;;;;6;;;;;;;;;;;;;
4600494223013;5582;4c6dc28f-9093-11e0-acdf-0025222dc009;Адреналин Раш напиток газ. тонизирующий 0,25 л ж/б;Адреналин Раш напиток газ. тонизирующий 0,25 л ж/б;шт;Напитки, мин. вода;Безалкогольная продукция;;;;;96;;;;2;;;;;;;;;;;;;
4600494601279;5582;4c6dc28f-9093-11e0-acdf-0025222dc009;Адреналин Раш напиток газ. тонизирующий 0,25 л ж/б;Адреналин Раш напиток газ. тонизирующий 0,25 л ж/б;шт;Напитки, мин. вода;Безалкогольная продукция;;;;;96;;;;2;;;;;;;;;;;;;
4601653020627;5584;444d0843-915d-11e0-ace0-0025222dc009;Стайл Jade синий;Стайл Jade синий;шт;Сигареты;;;;;;95;;;;1;;;;;;;;;;;;;
4601653020641;5584;444d0843-915d-11e0-ace0-0025222dc009;Стайл Jade синий;Стайл Jade синий;шт;Сигареты;;;;;;95;;;;1;;;;;;;;;;;;;
4601653024373;5584;444d0843-915d-11e0-ace0-0025222dc009;Стайл Jade синий;Стайл Jade синий;шт;Сигареты;;;;;;95;;;;1;;;;;;;;;;;;;
4601653024724;5584;444d0843-915d-11e0-ace0-0025222dc009;Стайл Jade синий;Стайл Jade синий;шт;Сигареты;;;;;;95;;;;1;;;;;;;;;;;;;
4601653024748;5584;444d0843-915d-11e0-ace0-0025222dc009;Стайл Jade синий;Стайл Jade синий;шт;Сигареты;;;;;;95;;;;1;;;;;;;;;;;;;
4601653024762;5584;444d0843-915d-11e0-ace0-0025222dc009;Стайл Jade синий;Стайл Jade синий;шт;Сигареты;;;;;;95;;;;1;;;;;;;;;;;;;
46187697;5585;444d0845-915d-11e0-ace0-0025222dc009;Ява классическая 100 мм;Ява классическая 100 мм;шт;Сигареты;;;;;;85;;;;10;;;;;;;;;;;;;
46100924;5586;444d0847-915d-11e0-ace0-0025222dc009;Ява Золотая турбо;Ява Золотая турбо;шт;Сигареты;;;;;;90;;;;11;;;;;;;;;;;;;
4607004891373;5596;a22e2ee6-92f9-11e0-ace2-0025222dc009;Хохланд Сыр творожный   в ассор.140 гр ;Хохланд Сыр творожный   в ассор.140 гр ;шт;Сыр, масло фас.;Сыры, масло;Молочная продукция;;;;87;;;;1;;;;;;;;;;;;;
4607004891397;5596;a22e2ee6-92f9-11e0-ace2-0025222dc009;Хохланд Сыр творожный   в ассор.140 гр ;Хохланд Сыр творожный   в ассор.140 гр ;шт;Сыр, масло фас.;Сыры, масло;Молочная продукция;;;;87;;;;1;;;;;;;;;;;;;
4607004891779;5596;a22e2ee6-92f9-11e0-ace2-0025222dc009;Хохланд Сыр творожный   в ассор.140 гр ;Хохланд Сыр творожный   в ассор.140 гр ;шт;Сыр, масло фас.;Сыры, масло;Молочная продукция;;;;87;;;;1;;;;;;;;;;;;;
4607004891793;5596;a22e2ee6-92f9-11e0-ace2-0025222dc009;Хохланд Сыр творожный   в ассор.140 гр ;Хохланд Сыр творожный   в ассор.140 гр ;шт;Сыр, масло фас.;Сыры, масло;Молочная продукция;;;;87;;;;1;;;;;;;;;;;;;
4600682483120;5619;07baa560-9e05-11e0-acf1-0025222dc009;Жатецкий Гусь пиво  светлое 4,6% 0,9л ж/б;Жатецкий Гусь пиво  светлое 4,6% 0,9л ж/б;шт;Пиво;Слабоалкогольная продукция;;;;;125;;;;12;;;;;;;;;;;;;
4600682483915;5619;07baa560-9e05-11e0-acf1-0025222dc009;Жатецкий Гусь пиво  светлое 4,6% 0,9л ж/б;Жатецкий Гусь пиво  светлое 4,6% 0,9л ж/б;шт;Пиво;Слабоалкогольная продукция;;;;;125;;;;12;;;;;;;;;;;;;
4600494509582;5624;07baa575-9e05-11e0-acf1-0025222dc009;Адреналин Раш напиток газ. тонизирующий 0,5 л ж/б;Адреналин Раш напиток газ. тонизирующий 0,5 л ж/б;шт;Напитки, мин. вода;Безалкогольная продукция;;;;;148;;;;17;;;;;;;;;;;;;
4600494519444;5624;07baa575-9e05-11e0-acf1-0025222dc009;Адреналин Раш напиток газ. тонизирующий 0,5 л ж/б;Адреналин Раш напиток газ. тонизирующий 0,5 л ж/б;шт;Напитки, мин. вода;Безалкогольная продукция;;;;;148;;;;17;;;;;;;;;;;;;
4600494519475;5624;07baa575-9e05-11e0-acf1-0025222dc009;Адреналин Раш напиток газ. тонизирующий 0,5 л ж/б;Адреналин Раш напиток газ. тонизирующий 0,5 л ж/б;шт;Напитки, мин. вода;Безалкогольная продукция;;;;;148;;;;17;;;;;;;;;;;;;
4600494521218;5624;07baa575-9e05-11e0-acf1-0025222dc009;Адреналин Раш напиток газ. тонизирующий 0,5 л ж/б;Адреналин Раш напиток газ. тонизирующий 0,5 л ж/б;шт;Напитки, мин. вода;Безалкогольная продукция;;;;;148;;;;17;;;;;;;;;;;;;
4600494522789;5624;07baa575-9e05-11e0-acf1-0025222dc009;Адреналин Раш напиток газ. тонизирующий 0,5 л ж/б;Адреналин Раш напиток газ. тонизирующий 0,5 л ж/б;шт;Напитки, мин. вода;Безалкогольная продукция;;;;;148;;;;17;;;;;;;;;;;;;
4600494601255;5624;07baa575-9e05-11e0-acf1-0025222dc009;Адреналин Раш напиток газ. тонизирующий 0,5 л ж/б;Адреналин Раш напиток газ. тонизирующий 0,5 л ж/б;шт;Напитки, мин. вода;Безалкогольная продукция;;;;;148;;;;17;;;;;;;;;;;;;
;5629;c4dc5cf9-a050-11e0-acf4-0025222dc009;Зажигалка в ассорт.;Зажигалка в ассорт.;шт;Сигареты;;;;;;39;;;;21;;;;;;;;;;;;;
6945687472105;5629;c4dc5cf9-a050-11e0-acf4-0025222dc009;Зажигалка в ассорт.;Зажигалка в ассорт.;шт;Сигареты;;;;;;39;;;;21;;;;;;;;;;;;;
8935070816560;5629;c4dc5cf9-a050-11e0-acf4-0025222dc009;Зажигалка в ассорт.;Зажигалка в ассорт.;шт;Сигареты;;;;;;39;;;;21;;;;;;;;;;;;;
8935070816614;5629;c4dc5cf9-a050-11e0-acf4-0025222dc009;Зажигалка в ассорт.;Зажигалка в ассорт.;шт;Сигареты;;;;;;39;;;;21;;;;;;;;;;;;;
46190710;5630;3d8c4eb5-a11d-11e0-acf5-0025222dc009;Кент Д-Сериес;Кент Д-Сериес;шт;Сигареты;;;;;;125;;;;8;;;;;;;;;;;;;
46207999;5630;3d8c4eb5-a11d-11e0-acf5-0025222dc009;Кент Д-Сериес;Кент Д-Сериес;шт;Сигареты;;;;;;125;;;;8;;;;;;;;;;;;;
4605664003273;76;43ca935a-97b1-11e4-acfc-0025222dc009;Особая варка пиво светлое 6,8% ж/б 0,45 л;Особая варка пиво светлое 6,8% ж/б 0,45 л;шт;Пиво;Слабоалкогольная продукция;;;;;62;;;;77;;;;;;;;;;;;;
4605664011193;76;43ca935a-97b1-11e4-acfc-0025222dc009;Особая варка пиво светлое 6,8% ж/б 0,45 л;Особая варка пиво светлое 6,8% ж/б 0,45 л;шт;Пиво;Слабоалкогольная продукция;;;;;62;;;;77;;;;;;;;;;;;;
4601501010152;5652;bf7147a0-a75f-11e0-acfe-0025222dc009;Амстел Премиум пиво светлое 4,9 % 0,45 ст;Амстел Премиум пиво светлое 4,9 % 0,45 ст;шт;Пиво;Слабоалкогольная продукция;;;;;49;;;;15;;;;;;;;;;;;;
4601501082159;5652;bf7147a0-a75f-11e0-acfe-0025222dc009;Амстел Премиум пиво светлое 4,9 % 0,45 ст;Амстел Премиум пиво светлое 4,9 % 0,45 ст;шт;Пиво;Слабоалкогольная продукция;;;;;49;;;;15;;;;;;;;;;;;;
;5668;9ef8addf-a825-11e0-acff-0025222dc009;Печенье Юбилейное утро кг/235/;Печенье Юбилейное утро кг/235/;кг;Печенье весовое;Кондитерские изделия;;;;;141;;;;5;;;;;;;;;;;;;
4607175858830;5678;5ae99c9e-ac1b-11e0-ad05-0025222dc009;Супер клей 3 гр Еврогрант;Супер клей 3 гр Еврогрант;шт;Бытовая ;Хоз. товары;;;;;26;;;;9;;;;;;;;;;;;;
4607175858861;5678;5ae99c9e-ac1b-11e0-ad05-0025222dc009;Супер клей 3 гр Еврогрант;Супер клей 3 гр Еврогрант;шт;Бытовая ;Хоз. товары;;;;;26;;;;9;;;;;;;;;;;;;
4690329002517;5683;5ae99cb9-ac1b-11e0-ad05-0025222dc009;Гренки BEERka в ассортименте 60 гр;Гренки BEERka в ассортименте 60 гр;шт;Сухарики;Снеки, сухие завтраки;;;;;24;;;;4;;;;;;;;;;;;;
4690329002524;5683;5ae99cb9-ac1b-11e0-ad05-0025222dc009;Гренки BEERka в ассортименте 60 гр;Гренки BEERka в ассортименте 60 гр;шт;Сухарики;Снеки, сухие завтраки;;;;;24;;;;4;;;;;;;;;;;;;
4690329002531;5683;5ae99cb9-ac1b-11e0-ad05-0025222dc009;Гренки BEERka в ассортименте 60 гр;Гренки BEERka в ассортименте 60 гр;шт;Сухарики;Снеки, сухие завтраки;;;;;24;;;;4;;;;;;;;;;;;;
4690329002548;5683;5ae99cb9-ac1b-11e0-ad05-0025222dc009;Гренки BEERka в ассортименте 60 гр;Гренки BEERka в ассортименте 60 гр;шт;Сухарики;Снеки, сухие завтраки;;;;;24;;;;4;;;;;;;;;;;;;
4690329002555;5683;5ae99cb9-ac1b-11e0-ad05-0025222dc009;Гренки BEERka в ассортименте 60 гр;Гренки BEERka в ассортименте 60 гр;шт;Сухарики;Снеки, сухие завтраки;;;;;24;;;;4;;;;;;;;;;;;;
4690329002562;5683;5ae99cb9-ac1b-11e0-ad05-0025222dc009;Гренки BEERka в ассортименте 60 гр;Гренки BEERka в ассортименте 60 гр;шт;Сухарики;Снеки, сухие завтраки;;;;;24;;;;4;;;;;;;;;;;;;
4690329003507;5683;5ae99cb9-ac1b-11e0-ad05-0025222dc009;Гренки BEERka в ассортименте 60 гр;Гренки BEERka в ассортименте 60 гр;шт;Сухарики;Снеки, сухие завтраки;;;;;24;;;;4;;;;;;;;;;;;;
4690329003514;5683;5ae99cb9-ac1b-11e0-ad05-0025222dc009;Гренки BEERka в ассортименте 60 гр;Гренки BEERka в ассортименте 60 гр;шт;Сухарики;Снеки, сухие завтраки;;;;;24;;;;4;;;;;;;;;;;;;
4605627006464;5685;8db205d4-ac58-11e0-ad05-0025222dc009;Fruttis Напиток йогур. легкий 0,1% 285 гр;Fruttis Напиток йогур. легкий 0,1% 285 гр;шт;Йогурты, творожки;Молочная продукция;;;;;57;;;;4;;;;;;;;;;;;;
4605627006488;5685;8db205d4-ac58-11e0-ad05-0025222dc009;Fruttis Напиток йогур. легкий 0,1% 285 гр;Fruttis Напиток йогур. легкий 0,1% 285 гр;шт;Йогурты, творожки;Молочная продукция;;;;;57;;;;4;;;;;;;;;;;;;
4605627006501;5685;8db205d4-ac58-11e0-ad05-0025222dc009;Fruttis Напиток йогур. легкий 0,1% 285 гр;Fruttis Напиток йогур. легкий 0,1% 285 гр;шт;Йогурты, творожки;Молочная продукция;;;;;57;;;;4;;;;;;;;;;;;;
4605627006525;5685;8db205d4-ac58-11e0-ad05-0025222dc009;Fruttis Напиток йогур. легкий 0,1% 285 гр;Fruttis Напиток йогур. легкий 0,1% 285 гр;шт;Йогурты, творожки;Молочная продукция;;;;;57;;;;4;;;;;;;;;;;;;
;5704;d8e9d39b-b194-11e0-ad0c-0025222dc009;Сардельки Замороженные кг/237/;Сардельки Замороженные кг/237/;кг;Пельмени, вареники;Мороженое, замороженные продукты;;;;;176;;;;3,256;;;;;;;;;;;;;
;5713;f01c0153-b332-11e0-ad0e-0025222dc009;Вафли Ретро - Сладонеж с пломбиром кг/243/;Вафли Ретро - Сладонеж с пломбиром кг/243/;кг;Вафли, пряники, сушки. баранки  весовые;Кондитерские изделия;;;;;172;;;;0,96;;;;;;;;;;;;;
4607141380099;5739;68cce98a-be28-11e0-ad1d-0025222dc009;Уксус столовый 9 % 250 мл;Уксус столовый 9 % 250 мл;шт;Кетчупы, томат. паста, горчица;;;;;;23;;;;2;;;;;;;;;;;;;
4810272000112;5766;795f8df5-c3a7-11e0-ad24-0025222dc009;Сахар прессованный  в кубиках 1 кг;Сахар прессованный  в кубиках 1 кг;шт;Сахар;Бакалея;;;;;84;;;;5;;;;;;;;;;;;;
4810272003281;5766;795f8df5-c3a7-11e0-ad24-0025222dc009;Сахар прессованный  в кубиках 1 кг;Сахар прессованный  в кубиках 1 кг;шт;Сахар;Бакалея;;;;;84;;;;5;;;;;;;;;;;;;
4607109843741;5783;c65d9ebd-c4a9-11e0-ad25-0025222dc009;Конфета Чио Рио 30 гр;Конфета Чио Рио 30 гр;шт;Шоколад;Кондитерские изделия;;;;;10;;;;47;;;;;;;;;;;;;
4600822002532;5787;092de328-c861-11e0-ad2b-0025222dc009;Золотой Стандарт трубочка пломбир 74 гр;Золотой Стандарт трубочка пломбир 74 гр;шт;Мороженое;Мороженое, замороженные продукты;;;;;52;;;;24;;;;;;;;;;;;;
8714100707562;5787;092de328-c861-11e0-ad2b-0025222dc009;Золотой Стандарт трубочка пломбир 74 гр;Золотой Стандарт трубочка пломбир 74 гр;шт;Мороженое;Мороженое, замороженные продукты;;;;;52;;;;24;;;;;;;;;;;;;
4606180016792;5790;4098d904-c927-11e0-ad2c-0025222dc009;Крылышки куриные гриль 300 гр Главпродукт;Крылышки куриные гриль 300 гр Главпродукт;шт;Мясная;Консервация;;;;;103;;;;1;;;;;;;;;;;;;
4640007140871;5790;4098d904-c927-11e0-ad2c-0025222dc009;Крылышки куриные гриль 300 гр Главпродукт;Крылышки куриные гриль 300 гр Главпродукт;шт;Мясная;Консервация;;;;;103;;;;1;;;;;;;;;;;;;
